,feature,file,folder
10336,LBDRPLSI,L06VIT,Laboratory
10337,LBDRSTSI,L06VIT,Laboratory
10338,LBDVIASI,L06VIT,Laboratory
10339,LBDVIESI,L06VIT,Laboratory
10340,LBXALC,L06VIT,Laboratory
10341,LBXBEC,L06VIT,Laboratory
10342,LBXCBC,L06VIT,Laboratory
10343,LBXCRY,L06VIT,Laboratory
10344,LBXGTC,L06VIT,Laboratory
10345,LBXLUZ,L06VIT,Laboratory
10346,LBXLYC,L06VIT,Laboratory
10347,LBXRPL,L06VIT,Laboratory
10348,LBXRST,L06VIT,Laboratory
10349,LBXVIA,L06VIT,Laboratory
10350,LBXVIE,L06VIT,Laboratory
10352,WTUIO2YR,L06UIO,Laboratory
10353,URDUCD,L06HM,Laboratory
10354,WTSHM2YR,L06HM,Laboratory
10355,WTSHM4YR,L06HM,Laboratory
10356,LBXGLUSI,L10AM,Laboratory
10357,LBXINSI,L10AM,Laboratory
10358,WTSAF4YR,L10AM,Laboratory
10359,LBDBAP,L11,Laboratory
10360,LBDFBSI,L11,Laboratory
10361,LBXFB,L11,Laboratory
10362,URDNT,L11,Laboratory
10363,KIQ221,L11PSA,Laboratory
10364,WTSAF4YR,L13AM,Laboratory
10365,LBDTO1,L17,Laboratory
10366,LBXTO3,L17,Laboratory
10367,LBXTO4,L17,Laboratory
10368,LBXTO4IN,L17,Laboratory
10369,LBXTO5,L17,Laboratory
10370,LBXTO5IN,L17,Laboratory
10416,LBD052LC,L28POC,Laboratory
10417,LBD066LC,L28POC,Laboratory
10418,LBD074LC,L28POC,Laboratory
10419,LBD087LC,L28POC,Laboratory
10420,LBD099LC,L28POC,Laboratory
10421,LBD101LC,L28POC,Laboratory
10422,LBD105LC,L28POC,Laboratory
10423,LBD110LC,L28POC,Laboratory
10424,LBD118LC,L28POC,Laboratory
10425,LBD128LC,L28POC,Laboratory
10426,LBD138LC,L28POC,Laboratory
10427,LBD146LC,L28POC,Laboratory
10428,LBD149LC,L28POC,Laboratory
10429,LBD151LC,L28POC,Laboratory
10430,LBD153LC,L28POC,Laboratory
10431,LBD156LC,L28POC,Laboratory
10432,LBD157LC,L28POC,Laboratory
10433,LBD167LC,L28POC,Laboratory
10434,LBD170LC,L28POC,Laboratory
10435,LBD172LC,L28POC,Laboratory
10436,LBD177LC,L28POC,Laboratory
10437,LBD178LC,L28POC,Laboratory
10438,LBD180LC,L28POC,Laboratory
10439,LBD183LC,L28POC,Laboratory
10440,LBD187LC,L28POC,Laboratory
10441,LBD189LC,L28POC,Laboratory
10442,LBD194LC,L28POC,Laboratory
10443,LBD195LC,L28POC,Laboratory
10444,LBD196LC,L28POC,Laboratory
10445,LBD199,L28POC,Laboratory
10446,LBD199LC,L28POC,Laboratory
10447,LBD206LC,L28POC,Laboratory
10448,LBDALDLC,L28POC,Laboratory
10449,LBDBHCLC,L28POC,Laboratory
10450,LBDD01LC,L28POC,Laboratory
10451,LBDD02LC,L28POC,Laboratory
10452,LBDD03LC,L28POC,Laboratory
10453,LBDD04LC,L28POC,Laboratory
10454,LBDD05LC,L28POC,Laboratory
10455,LBDD07LC,L28POC,Laboratory
10456,LBDDIELC,L28POC,Laboratory
10457,LBDENDLC,L28POC,Laboratory
10458,LBDF01LC,L28POC,Laboratory
10459,LBDF02LC,L28POC,Laboratory
10460,LBDF03LC,L28POC,Laboratory
10461,LBDF04LC,L28POC,Laboratory
10462,LBDF05LC,L28POC,Laboratory
10463,LBDF06LC,L28POC,Laboratory
10464,LBDF07LC,L28POC,Laboratory
10465,LBDF08LC,L28POC,Laboratory
10466,LBDF09LC,L28POC,Laboratory
10467,LBDF10LC,L28POC,Laboratory
10468,LBDGHCLC,L28POC,Laboratory
10469,LBDHCBLC,L28POC,Laboratory
10470,LBDHPELC,L28POC,Laboratory
10471,LBDHXCLC,L28POC,Laboratory
10472,LBDMIRLC,L28POC,Laboratory
10473,LBDODTLC,L28POC,Laboratory
10474,LBDOXYLC,L28POC,Laboratory
10475,LBDPCBLC,L28POC,Laboratory
10476,LBDPDELC,L28POC,Laboratory
10477,LBDPDTLC,L28POC,Laboratory
10478,LBDTC2LC,L28POC,Laboratory
10479,LBDTCDLC,L28POC,Laboratory
10480,LBDTNALC,L28POC,Laboratory
10481,LBX052,L28POC,Laboratory
10482,LBX052LA,L28POC,Laboratory
10483,LBX066,L28POC,Laboratory
10484,LBX066LA,L28POC,Laboratory
10485,LBX074,L28POC,Laboratory
10486,LBX074LA,L28POC,Laboratory
10487,LBX087,L28POC,Laboratory
10488,LBX087LA,L28POC,Laboratory
10489,LBX099,L28POC,Laboratory
10490,LBX099LA,L28POC,Laboratory
10491,LBX101,L28POC,Laboratory
10492,LBX101LA,L28POC,Laboratory
10493,LBX105,L28POC,Laboratory
10494,LBX105LA,L28POC,Laboratory
10495,LBX110,L28POC,Laboratory
10496,LBX110LA,L28POC,Laboratory
10497,LBX118,L28POC,Laboratory
10498,LBX118LA,L28POC,Laboratory
10499,LBX128,L28POC,Laboratory
10500,LBX128LA,L28POC,Laboratory
10501,LBX138,L28POC,Laboratory
10502,LBX138LA,L28POC,Laboratory
10503,LBX146,L28POC,Laboratory
10504,LBX146LA,L28POC,Laboratory
10505,LBX149,L28POC,Laboratory
10506,LBX149LA,L28POC,Laboratory
10507,LBX151,L28POC,Laboratory
10508,LBX151LA,L28POC,Laboratory
10509,LBX153,L28POC,Laboratory
10510,LBX153LA,L28POC,Laboratory
10511,LBX156,L28POC,Laboratory
10512,LBX156LA,L28POC,Laboratory
10513,LBX157,L28POC,Laboratory
10514,LBX157LA,L28POC,Laboratory
10515,LBX167,L28POC,Laboratory
10516,LBX167LA,L28POC,Laboratory
10517,LBX170,L28POC,Laboratory
10518,LBX170LA,L28POC,Laboratory
10519,LBX172,L28POC,Laboratory
10520,LBX172LA,L28POC,Laboratory
10521,LBX177,L28POC,Laboratory
10522,LBX177LA,L28POC,Laboratory
10523,LBX178,L28POC,Laboratory
10524,LBX178LA,L28POC,Laboratory
10525,LBX180,L28POC,Laboratory
10526,LBX180LA,L28POC,Laboratory
10527,LBX183,L28POC,Laboratory
10528,LBX183LA,L28POC,Laboratory
10529,LBX187,L28POC,Laboratory
10530,LBX187LA,L28POC,Laboratory
10531,LBX189,L28POC,Laboratory
10532,LBX189LA,L28POC,Laboratory
10533,LBX194,L28POC,Laboratory
10534,LBX194LA,L28POC,Laboratory
10535,LBX195,L28POC,Laboratory
10536,LBX195LA,L28POC,Laboratory
10537,LBX196,L28POC,Laboratory
10538,LBX196LA,L28POC,Laboratory
10539,LBX199LA,L28POC,Laboratory
10540,LBX206,L28POC,Laboratory
10541,LBX206LA,L28POC,Laboratory
10542,LBXALD,L28POC,Laboratory
10543,LBXALDLA,L28POC,Laboratory
10544,LBXBHC,L28POC,Laboratory
10545,LBXBHCLA,L28POC,Laboratory
10546,LBXD01,L28POC,Laboratory
10547,LBXD01LA,L28POC,Laboratory
10548,LBXD02,L28POC,Laboratory
10549,LBXD02LA,L28POC,Laboratory
10550,LBXD03,L28POC,Laboratory
10551,LBXD03LA,L28POC,Laboratory
10552,LBXD04,L28POC,Laboratory
10553,LBXD04LA,L28POC,Laboratory
10554,LBXD05,L28POC,Laboratory
10555,LBXD05LA,L28POC,Laboratory
10556,LBXD07,L28POC,Laboratory
10557,LBXD07LA,L28POC,Laboratory
10558,LBXDIE,L28POC,Laboratory
10559,LBXDIELA,L28POC,Laboratory
10560,LBXEND,L28POC,Laboratory
10561,LBXENDLA,L28POC,Laboratory
10562,LBXF01,L28POC,Laboratory
10563,LBXF01LA,L28POC,Laboratory
10564,LBXF02,L28POC,Laboratory
10565,LBXF02LA,L28POC,Laboratory
10566,LBXF03,L28POC,Laboratory
10567,LBXF03LA,L28POC,Laboratory
10568,LBXF04,L28POC,Laboratory
10569,LBXF04LA,L28POC,Laboratory
10570,LBXF05,L28POC,Laboratory
10571,LBXF05LA,L28POC,Laboratory
10572,LBXF06,L28POC,Laboratory
10573,LBXF06LA,L28POC,Laboratory
10574,LBXF07,L28POC,Laboratory
10575,LBXF07LA,L28POC,Laboratory
10576,LBXF08,L28POC,Laboratory
10577,LBXF08LA,L28POC,Laboratory
10578,LBXF09,L28POC,Laboratory
10579,LBXF09LA,L28POC,Laboratory
10580,LBXF10,L28POC,Laboratory
10581,LBXF10LA,L28POC,Laboratory
10582,LBXGHC,L28POC,Laboratory
10583,LBXGHCLA,L28POC,Laboratory
10584,LBXHCB,L28POC,Laboratory
10585,LBXHCBLA,L28POC,Laboratory
10586,LBXHPE,L28POC,Laboratory
10587,LBXHPELA,L28POC,Laboratory
10588,LBXHXC,L28POC,Laboratory
10589,LBXHXCLA,L28POC,Laboratory
10590,LBXMIR,L28POC,Laboratory
10591,LBXMIRLA,L28POC,Laboratory
10592,LBXODT,L28POC,Laboratory
10593,LBXODTLA,L28POC,Laboratory
10594,LBXOXY,L28POC,Laboratory
10595,LBXOXYLA,L28POC,Laboratory
10596,LBXPCB,L28POC,Laboratory
10597,LBXPCBLA,L28POC,Laboratory
10598,LBXPDE,L28POC,Laboratory
10599,LBXPDELA,L28POC,Laboratory
10600,LBXPDT,L28POC,Laboratory
10601,LBXPDTLA,L28POC,Laboratory
10602,LBXTC2,L28POC,Laboratory
10603,LBXTC2LA,L28POC,Laboratory
10604,LBXTCD,L28POC,Laboratory
10605,LBXTCDLA,L28POC,Laboratory
10606,LBXTNA,L28POC,Laboratory
10607,LBXTNALA,L28POC,Laboratory
10608,WTSPO2YR,L28POC,Laboratory
10609,WTSPO4YR,L28POC,Laboratory
10610,LBXMD1,L35,Laboratory
10611,LBXMD2,L35,Laboratory
10612,LBXMF1,L35,Laboratory
10613,LBXMF2,L35,Laboratory
10614,LBXMI1,L35,Laboratory
10615,LBXMI2,L35,Laboratory
10616,LBXMY1,L35,Laboratory
10617,LBXMY2,L35,Laboratory
10618,LBDEPPSI,L39,Laboratory
10619,LBXEPP,L39,Laboratory
10620,LBDFSHSI,L40,Laboratory
10621,LBDLHSI,L40,Laboratory
10622,LBDSAPSI,L40,Laboratory
10623,LBDSCR,L40,Laboratory
10624,LBDSLDSI,L40,Laboratory
10625,LBDSPH,L40,Laboratory
10626,LBDSTB,L40,Laboratory
10627,LBXFSH,L40,Laboratory
10628,LBXLH,L40,Laboratory
10629,LBDT4SI,L40T4,Laboratory
10630,LBXT4,L40T4,Laboratory
10631,LBXTSH,L40T4,Laboratory
10632,WTSTH2YR,L40T4,Laboratory
10633,WTSTH4YR,L40T4,Laboratory
10634,LBDTIB,L40FE,Laboratory
10637,LB2B12,L06_2,Laboratory
10638,LB2B12SI,L06_2,Laboratory
10639,LB2BCD,L06_2,Laboratory
10640,LB2BCDSI,L06_2,Laboratory
10641,LB2BPB,L06_2,Laboratory
10642,LB2BPBSI,L06_2,Laboratory
10643,LB2COT,L06_2,Laboratory
10644,LB2COTLC,L06_2,Laboratory
10646,LB2FER,L06_2,Laboratory
10647,LB2FERSI,L06_2,Laboratory
10648,LB2FOL,L06_2,Laboratory
10649,LB2FOLSI,L06_2,Laboratory
10650,LB2HCY,L06_2,Laboratory
10651,LB2MMA,L06_2,Laboratory
10652,LB2RBF,L06_2,Laboratory
10653,LB2RBFSI,L06_2,Laboratory
10654,LB2THG,L06_2,Laboratory
10655,LB2THGSI,L06_2,Laboratory
10656,LB2CP,L10_2,Laboratory
10657,LB2CPSI,L10_2,Laboratory
10658,LB2DAY,L10_2,Laboratory
10659,LB2GH,L10_2,Laboratory
10660,LB2GLU,L10_2,Laboratory
10661,LB2GLUSI,L10_2,Laboratory
10662,LB2IN,L10_2,Laboratory
10663,LB2INSI,L10_2,Laboratory
10664,LB2DAY,L40_2,Laboratory
10665,LB2FSH,L40_2,Laboratory
10666,LB2FSHSI,L40_2,Laboratory
10667,LB2LH,L40_2,Laboratory
10668,LB2LHSI,L40_2,Laboratory
10669,LB2SAL,L40_2,Laboratory
10670,LB2SALSI,L40_2,Laboratory
10671,LB2SAPSI,L40_2,Laboratory
10672,LB2SASSI,L40_2,Laboratory
10673,LB2SATSI,L40_2,Laboratory
10674,LB2SBU,L40_2,Laboratory
10675,LB2SBUSI,L40_2,Laboratory
10676,LB2SC3SI,L40_2,Laboratory
10677,LB2SCA,L40_2,Laboratory
10678,LB2SCASI,L40_2,Laboratory
10679,LB2SCH,L40_2,Laboratory
10680,LB2SCHSI,L40_2,Laboratory
10681,LB2SCLSI,L40_2,Laboratory
10682,LB2SCR,L40_2,Laboratory
10683,LB2SCRSI,L40_2,Laboratory
10684,LB2SGL,L40_2,Laboratory
10685,LB2SGLSI,L40_2,Laboratory
10686,LB2SGTSI,L40_2,Laboratory
10687,LB2SIR,L40_2,Laboratory
10688,LB2SIRSI,L40_2,Laboratory
10689,LB2SKSI,L40_2,Laboratory
10690,LB2SLDSI,L40_2,Laboratory
10691,LB2SNASI,L40_2,Laboratory
10692,LB2SPH,L40_2,Laboratory
10693,LB2SPHSI,L40_2,Laboratory
10694,LB2STB,L40_2,Laboratory
10695,LB2STBSI,L40_2,Laboratory
10696,LB2STP,L40_2,Laboratory
10697,LB2STPSI,L40_2,Laboratory
10698,LB2STR,L40_2,Laboratory
10699,LB2STRSI,L40_2,Laboratory
10700,LB2SUA,L40_2,Laboratory
10701,LB2SUASI,L40_2,Laboratory
10724,LBDH06,L37SWA,Laboratory
10725,LBDH11,L37SWA,Laboratory
10726,LBDH16,L37SWA,Laboratory
10727,LBDH18,L37SWA,Laboratory
10728,LBDH26,L37SWA,Laboratory
10729,LBDH31,L37SWA,Laboratory
10730,LBDH33,L37SWA,Laboratory
10731,LBDH35,L37SWA,Laboratory
10732,LBDH39,L37SWA,Laboratory
10733,LBDH40,L37SWA,Laboratory
10734,LBDH42,L37SWA,Laboratory
10735,LBDH45,L37SWA,Laboratory
10736,LBDH51,L37SWA,Laboratory
10737,LBDH52,L37SWA,Laboratory
10738,LBDH53,L37SWA,Laboratory
10739,LBDH54,L37SWA,Laboratory
10740,LBDH55,L37SWA,Laboratory
10741,LBDH56,L37SWA,Laboratory
10742,LBDH58,L37SWA,Laboratory
10743,LBDH59,L37SWA,Laboratory
10744,LBDH61,L37SWA,Laboratory
10745,LBDH62,L37SWA,Laboratory
10746,LBDH64,L37SWA,Laboratory
10747,LBDH66,L37SWA,Laboratory
10748,LBDH67,L37SWA,Laboratory
10749,LBDH68,L37SWA,Laboratory
10750,LBDH69,L37SWA,Laboratory
10751,LBDH70,L37SWA,Laboratory
10752,LBDH71,L37SWA,Laboratory
10753,LBDH72,L37SWA,Laboratory
10754,LBDH73,L37SWA,Laboratory
10755,LBDH81,L37SWA,Laboratory
10756,LBDH82,L37SWA,Laboratory
10757,LBDH83,L37SWA,Laboratory
10758,LBDH84,L37SWA,Laboratory
10759,LBDH89,L37SWA,Laboratory
10760,LBDHPCR,L37SWA,Laboratory
10761,LBDHPI,L37SWA,Laboratory
10762,LBXH2RL,L37SWA,Laboratory
10763,LBXH3RL,L37SWA,Laboratory
10764,LBXNST,L37SWA,Laboratory
10765,LBDR06,L37SWR,Laboratory
10766,LBDR11,L37SWR,Laboratory
10767,LBDR16,L37SWR,Laboratory
10768,LBDR18,L37SWR,Laboratory
10769,LBDR26,L37SWR,Laboratory
10770,LBDR31,L37SWR,Laboratory
10771,LBDR33,L37SWR,Laboratory
10772,LBDR35,L37SWR,Laboratory
10773,LBDR39,L37SWR,Laboratory
10774,LBDR40,L37SWR,Laboratory
10775,LBDR42,L37SWR,Laboratory
10776,LBDR45,L37SWR,Laboratory
10777,LBDR51,L37SWR,Laboratory
10778,LBDR52,L37SWR,Laboratory
10779,LBDR53,L37SWR,Laboratory
10780,LBDR54,L37SWR,Laboratory
10781,LBDR55,L37SWR,Laboratory
10782,LBDR56,L37SWR,Laboratory
10783,LBDR58,L37SWR,Laboratory
10784,LBDR59,L37SWR,Laboratory
10785,LBDR61,L37SWR,Laboratory
10786,LBDR62,L37SWR,Laboratory
10787,LBDR64,L37SWR,Laboratory
10788,LBDR66,L37SWR,Laboratory
10789,LBDR67,L37SWR,Laboratory
10790,LBDR68,L37SWR,Laboratory
10791,LBDR69,L37SWR,Laboratory
10792,LBDR70,L37SWR,Laboratory
10793,LBDR71,L37SWR,Laboratory
10794,LBDR72,L37SWR,Laboratory
10795,LBDR73,L37SWR,Laboratory
10796,LBDR81,L37SWR,Laboratory
10797,LBDR82,L37SWR,Laboratory
10798,LBDR83,L37SWR,Laboratory
10799,LBDR84,L37SWR,Laboratory
10800,LBDR89,L37SWR,Laboratory
10801,LBDRHP,L37SWR,Laboratory
10802,LBDRLP,L37SWR,Laboratory
10803,LBDRPCR,L37SWR,Laboratory
10804,LBDRPI,L37SWR,Laboratory
10805,LBDR06,HPVSWR,Laboratory
10806,LBDR11,HPVSWR,Laboratory
10807,LBDR16,HPVSWR,Laboratory
10808,LBDR18,HPVSWR,Laboratory
10809,LBDR26,HPVSWR,Laboratory
10810,LBDR31,HPVSWR,Laboratory
10811,LBDR33,HPVSWR,Laboratory
10812,LBDR35,HPVSWR,Laboratory
10813,LBDR39,HPVSWR,Laboratory
10814,LBDR40,HPVSWR,Laboratory
10815,LBDR42,HPVSWR,Laboratory
10816,LBDR45,HPVSWR,Laboratory
10817,LBDR51,HPVSWR,Laboratory
10818,LBDR52,HPVSWR,Laboratory
10819,LBDR53,HPVSWR,Laboratory
10820,LBDR54,HPVSWR,Laboratory
10821,LBDR55,HPVSWR,Laboratory
10822,LBDR56,HPVSWR,Laboratory
10823,LBDR58,HPVSWR,Laboratory
10824,LBDR59,HPVSWR,Laboratory
10825,LBDR61,HPVSWR,Laboratory
10826,LBDR62,HPVSWR,Laboratory
10827,LBDR64,HPVSWR,Laboratory
10828,LBDR66,HPVSWR,Laboratory
10829,LBDR67,HPVSWR,Laboratory
10830,LBDR68,HPVSWR,Laboratory
10831,LBDR69,HPVSWR,Laboratory
10832,LBDR70,HPVSWR,Laboratory
10833,LBDR71,HPVSWR,Laboratory
10834,LBDR72,HPVSWR,Laboratory
10835,LBDR73,HPVSWR,Laboratory
10836,LBDR81,HPVSWR,Laboratory
10837,LBDR82,HPVSWR,Laboratory
10838,LBDR83,HPVSWR,Laboratory
10839,LBDR84,HPVSWR,Laboratory
10840,LBDR89,HPVSWR,Laboratory
10841,LBDRHP,HPVSWR,Laboratory
10842,LBDRLP,HPVSWR,Laboratory
10843,LBDRPCR,HPVSWR,Laboratory
10844,LBDRPI,HPVSWR,Laboratory
10845,LBXH2RL,HPVSWR,Laboratory
10846,LBXH3RL,HPVSWR,Laboratory
10848,SSUSG,SSUSG,Laboratory
10853,URD24DLC,LAB26PP,Laboratory
10854,URD25TLC,LAB26PP,Laboratory
10855,URD4FPLC,LAB26PP,Laboratory
10856,URDALALC,LAB26PP,Laboratory
10857,URDATZLC,LAB26PP,Laboratory
10858,URDCB3LC,LAB26PP,Laboratory
10859,URDCBFLC,LAB26PP,Laboratory
10860,URDCCCLC,LAB26PP,Laboratory
10861,URDCPMLC,LAB26PP,Laboratory
10862,URDDEELC,LAB26PP,Laboratory
10863,URDDIZLC,LAB26PP,Laboratory
10864,URDMALLC,LAB26PP,Laboratory
10865,URDOPMLC,LAB26PP,Laboratory
10866,URDPARLC,LAB26PP,Laboratory
10867,URDPPXLC,LAB26PP,Laboratory
10868,URDTCCLC,LAB26PP,Laboratory
10869,URX24D,LAB26PP,Laboratory
10870,URX25T,LAB26PP,Laboratory
10871,URX4FP,LAB26PP,Laboratory
10872,URXALA,LAB26PP,Laboratory
10873,URXATZ,LAB26PP,Laboratory
10874,URXCB3,LAB26PP,Laboratory
10875,URXCBF,LAB26PP,Laboratory
10876,URXCCC,LAB26PP,Laboratory
10877,URXCPM,LAB26PP,Laboratory
10878,URXDEE,LAB26PP,Laboratory
10879,URXDIZ,LAB26PP,Laboratory
10880,URXMAL,LAB26PP,Laboratory
10881,URXOP1,LAB26PP,Laboratory
10882,URXOP2,LAB26PP,Laboratory
10883,URXOP3,LAB26PP,Laboratory
10884,URXOP4,LAB26PP,Laboratory
10885,URXOP5,LAB26PP,Laboratory
10886,URXOP6,LAB26PP,Laboratory
10887,URXOPM,LAB26PP,Laboratory
10888,URXPAR,LAB26PP,Laboratory
10889,URXPPX,LAB26PP,Laboratory
10890,URXTCC,LAB26PP,Laboratory
10891,URXUCR,LAB26PP,Laboratory
10892,WTSPP01,LAB26PP,Laboratory
10893,WTSPP02,LAB26PP,Laboratory
10894,WTSPP03,LAB26PP,Laboratory
10895,WTSPP04,LAB26PP,Laboratory
10896,WTSPP05,LAB26PP,Laboratory
10897,WTSPP06,LAB26PP,Laboratory
10898,WTSPP07,LAB26PP,Laboratory
10899,WTSPP08,LAB26PP,Laboratory
10900,WTSPP09,LAB26PP,Laboratory
10901,WTSPP10,LAB26PP,Laboratory
10902,WTSPP11,LAB26PP,Laboratory
10903,WTSPP12,LAB26PP,Laboratory
10904,WTSPP13,LAB26PP,Laboratory
10905,WTSPP14,LAB26PP,Laboratory
10906,WTSPP15,LAB26PP,Laboratory
10907,WTSPP16,LAB26PP,Laboratory
10908,WTSPP17,LAB26PP,Laboratory
10909,WTSPP18,LAB26PP,Laboratory
10910,WTSPP19,LAB26PP,Laboratory
10911,WTSPP20,LAB26PP,Laboratory
10912,WTSPP21,LAB26PP,Laboratory
10913,WTSPP22,LAB26PP,Laboratory
10914,WTSPP23,LAB26PP,Laboratory
10915,WTSPP24,LAB26PP,Laboratory
10916,WTSPP25,LAB26PP,Laboratory
10917,WTSPP26,LAB26PP,Laboratory
10918,WTSPP27,LAB26PP,Laboratory
10919,WTSPP28,LAB26PP,Laboratory
10920,WTSPP29,LAB26PP,Laboratory
10921,WTSPP2YR,LAB26PP,Laboratory
10922,WTSPP30,LAB26PP,Laboratory
10923,WTSPP31,LAB26PP,Laboratory
10924,WTSPP32,LAB26PP,Laboratory
10925,WTSPP33,LAB26PP,Laboratory
10926,WTSPP34,LAB26PP,Laboratory
10927,WTSPP35,LAB26PP,Laboratory
10928,WTSPP36,LAB26PP,Laboratory
10929,WTSPP37,LAB26PP,Laboratory
10930,WTSPP38,LAB26PP,Laboratory
10931,WTSPP39,LAB26PP,Laboratory
10932,WTSPP40,LAB26PP,Laboratory
10933,WTSPP41,LAB26PP,Laboratory
10934,WTSPP42,LAB26PP,Laboratory
10935,WTSPP43,LAB26PP,Laboratory
10936,WTSPP44,LAB26PP,Laboratory
10937,WTSPP45,LAB26PP,Laboratory
10938,WTSPP46,LAB26PP,Laboratory
10939,WTSPP47,LAB26PP,Laboratory
10940,WTSPP48,LAB26PP,Laboratory
10941,WTSPP49,LAB26PP,Laboratory
10942,WTSPP4YR,LAB26PP,Laboratory
10943,WTSPP50,LAB26PP,Laboratory
10944,WTSPP51,LAB26PP,Laboratory
10945,WTSPP52,LAB26PP,Laboratory
10946,URDDAZLC,PHYTO,Laboratory
10947,URDDMALC,PHYTO,Laboratory
10948,URDEQULC,PHYTO,Laboratory
10949,URDETDLC,PHYTO,Laboratory
10950,URDETLLC,PHYTO,Laboratory
10951,URDGNSLC,PHYTO,Laboratory
10952,URXDAZ,PHYTO,Laboratory
10953,URXDMA,PHYTO,Laboratory
10954,URXEQU,PHYTO,Laboratory
10955,URXETD,PHYTO,Laboratory
10956,URXETL,PHYTO,Laboratory
10957,URXGNS,PHYTO,Laboratory
10958,URXUCR,PHYTO,Laboratory
10959,WTSB2YR,PHYTO,Laboratory
10960,LBDFOL,FOLATE,Laboratory
10961,LBDRBF,FOLATE,Laboratory
10962,LBXFOLSI,FOLATE,Laboratory
10963,LBXRBFSI,FOLATE,Laboratory
10964,LBDVWCGP,MMRV,Laboratory
10965,LBXMEA,MMRV,Laboratory
10966,LBXMUM,MMRV,Laboratory
10967,LBXRUB,MMRV,Laboratory
10970,LBXEMA,TGEMA,Laboratory
10971,LBXTTG,TGEMA,Laboratory
10972,ORXGH,ORHPV,Laboratory
10973,ORXGL,ORHPV,Laboratory
10974,ORXH06,ORHPV,Laboratory
10975,ORXH11,ORHPV,Laboratory
10976,ORXH16,ORHPV,Laboratory
10977,ORXH18,ORHPV,Laboratory
10978,ORXH26,ORHPV,Laboratory
10979,ORXH31,ORHPV,Laboratory
10980,ORXH33,ORHPV,Laboratory
10981,ORXH35,ORHPV,Laboratory
10982,ORXH39,ORHPV,Laboratory
10983,ORXH40,ORHPV,Laboratory
10984,ORXH42,ORHPV,Laboratory
10985,ORXH45,ORHPV,Laboratory
10986,ORXH51,ORHPV,Laboratory
10987,ORXH52,ORHPV,Laboratory
10988,ORXH53,ORHPV,Laboratory
10989,ORXH54,ORHPV,Laboratory
10990,ORXH55,ORHPV,Laboratory
10991,ORXH56,ORHPV,Laboratory
10992,ORXH58,ORHPV,Laboratory
10993,ORXH59,ORHPV,Laboratory
10994,ORXH61,ORHPV,Laboratory
10995,ORXH62,ORHPV,Laboratory
10996,ORXH64,ORHPV,Laboratory
10997,ORXH66,ORHPV,Laboratory
10998,ORXH67,ORHPV,Laboratory
10999,ORXH68,ORHPV,Laboratory
11000,ORXH69,ORHPV,Laboratory
11001,ORXH70,ORHPV,Laboratory
11002,ORXH71,ORHPV,Laboratory
11003,ORXH72,ORHPV,Laboratory
11004,ORXH73,ORHPV,Laboratory
11005,ORXH81,ORHPV,Laboratory
11006,ORXH82,ORHPV,Laboratory
11007,ORXH83,ORHPV,Laboratory
11008,ORXH84,ORHPV,Laboratory
11009,ORXHPC,ORHPV,Laboratory
11010,ORXHPI,ORHPV,Laboratory
11011,ORXHPV,ORHPV,Laboratory
11012,URDACT,ALB_CR,Laboratory
11013,URDACT2,ALB_CR,Laboratory
11014,URDUCR2S,ALB_CR,Laboratory
11015,URDUMA2S,ALB_CR,Laboratory
11016,URXUCR2,ALB_CR,Laboratory
11017,URXUMA2,ALB_CR,Laboratory
11018,WTSA2YR,UIO,Laboratory
11019,URDFLOW1,UCFLOW,Laboratory
11020,URDFLOW2,UCFLOW,Laboratory
11021,URDFLOW3,UCFLOW,Laboratory
11022,URDTIME1,UCFLOW,Laboratory
11023,URDTIME2,UCFLOW,Laboratory
11024,URDTIME3,UCFLOW,Laboratory
11025,URXVOL1,UCFLOW,Laboratory
11026,URXVOL2,UCFLOW,Laboratory
11027,URXVOL3,UCFLOW,Laboratory
11028,URXOAV,UCOSMO,Laboratory
11029,SSALN_N,SSFA,Laboratory
11030,SSAR1_N,SSFA,Laboratory
11031,SSARA_N,SSFA,Laboratory
11032,SSDA1_N,SSFA,Laboratory
11033,SSDE1_N,SSFA,Laboratory
11034,SSDHA_N,SSFA,Laboratory
11035,SSDP3_N,SSFA,Laboratory
11036,SSDP6_N,SSFA,Laboratory
11037,SSDTA_N,SSFA,Laboratory
11038,SSED1_N,SSFA,Laboratory
11039,SSEN1_N,SSFA,Laboratory
11040,SSEPA_N,SSFA,Laboratory
11041,SSGLA_N,SSFA,Laboratory
11042,SSHGL_N,SSFA,Laboratory
11043,SSLG1_N,SSFA,Laboratory
11044,SSLNA_N,SSFA,Laboratory
11045,SSML1_N,SSFA,Laboratory
11046,SSMR1_N,SSFA,Laboratory
11047,SSNR1_N,SSFA,Laboratory
11048,SSOL1_N,SSFA,Laboratory
11049,SSPL1_N,SSFA,Laboratory
11050,SSPM1_N,SSFA,Laboratory
11051,SSST1_N,SSFA,Laboratory
11052,SSVC1_N,SSFA,Laboratory
11053,WTSAF2YR,SSFA,Laboratory
11054,WTSA2YR,THYROD,Laboratory
11055,LBD2DFLC,VOCWB,Laboratory
11056,LBDV1ALC,VOCWB,Laboratory
11057,LBDV1DLC,VOCWB,Laboratory
11058,LBDV1ELC,VOCWB,Laboratory
11059,LBDV2ALC,VOCWB,Laboratory
11060,LBDV2CLC,VOCWB,Laboratory
11061,LBDV2ELC,VOCWB,Laboratory
